time_point,year,month,anomaly,unc,abs_temp
1750.01,1750,1,-0.014,3.194,2.586
1750.02,1750,2,0.028,3.714,3.238
1750.03,1750,3,0.039,2.769,5.369
1750.04,1750,4,-0.53,1.931,7.82
1750.05,1750,5,-0.446,2.199,10.924
1750.06,1750,6,-0.732,0.981,12.798
1750.07,1750,7,1.256,1.094,15.656
1750.08,1750,8,0.176,1.834,14.086
1750.09,1750,9,-1.439,2.222,10.671
1750.1,1750,10,-3.207,1.675,6.053
1750.11,1750,11,,,
1750.12,1750,12,-1.883,2.878,1.767
1751.01,1751,1,-0.661,3.143,1.939
1751.02,1751,2,-2.447,3.298,0.763
1751.03,1751,3,0.574,2.379,5.904
1751.04,1751,4,-0.878,1.931,7.472
1751.05,1751,5,,,
1751.06,1751,6,0.215,0.944,13.745
1751.07,1751,7,,,
1751.08,1751,8,-0.114,1.705,13.796
1751.09,1751,9,-2.081,2.192,10.029
1751.1,1751,10,,,
1751.11,1751,11,,,
1751.12,1751,12,,,
1752.01,1752,1,-3.036,,-0.436
1752.02,1752,2,,,
1752.03,1752,3,0.724,,6.054
1752.04,1752,4,-0.778,,7.572
1752.05,1752,5,,,
1752.06,1752,6,,,
1752.07,1752,7,,,
1752.08,1752,8,,,
1752.09,1752,9,,,
1752.1,1752,10,-1.799,,7.461
1752.11,1752,11,0.509,,6.619
1752.12,1752,12,0.171,,3.821
1753.01,1753,1,-1.293,3.689,1.307
1753.02,1753,2,-2.206,5.309,1.004
1753.03,1753,3,0.332,3.099,5.662
1753.04,1753,4,-0.908,3.131,7.442
1753.05,1753,5,0.051,1.576,11.421
1753.06,1753,6,0.948,1.908,14.478
1753.07,1753,7,0.373,1.984,14.773
1753.08,1753,8,-0.785,1.642,13.125
1753.09,1753,9,0.373,1.741,12.483
1753.1,1753,10,-0.64,1.57,8.62
1753.11,1753,11,-1.442,2.032,4.668
1753.12,1753,12,-4.344,3.834,-0.694
1754.01,1754,1,-1.787,4.927,0.813
1754.02,1754,2,-4.158,6.409,-0.948
1754.03,1754,3,-1.349,2.936,3.981
1754.04,1754,4,2.698,1.577,11.048
1754.05,1754,5,-0.166,3.438,11.204
1754.06,1754,6,0.723,2.39,14.253
1754.07,1754,7,-0.02,1.598,14.38
1754.08,1754,8,-1.405,2.402,12.505
1754.09,1754,9,-1.898,2.419,10.212
1754.1,1754,10,0.088,1.671,9.348
1754.11,1754,11,-0.569,2.495,5.541
1754.12,1754,12,-0.322,2.44,3.328
1755.01,1755,1,-2.317,4.826,0.283
1755.02,1755,2,-2.883,5.047,0.327
1755.03,1755,3,-1.356,3.235,3.974
1755.04,1755,4,0.316,2.618,8.666
1755.05,1755,5,0.7,2.952,12.07
1755.06,1755,6,1.759,4.659,15.289
1755.07,1755,7,-0.499,1.69,13.901
1755.08,1755,8,-1.535,1.192,12.375
1755.09,1755,9,-1.203,1.948,10.907
1755.1,1755,10,0.561,3.263,9.821
1755.11,1755,11,-0.788,2.817,5.322
1755.12,1755,12,-2.486,3.979,1.164
1756.01,1756,1,0.514,2.974,3.114
1756.02,1756,2,2.882,4.234,6.092
1756.03,1756,3,-0.793,4.247,4.537
1756.04,1756,4,0.998,2.093,9.348
1756.05,1756,5,2.419,2.348,13.789
1756.06,1756,6,0.92,2.2,14.45
1756.07,1756,7,-0.984,1.646,13.416
1756.08,1756,8,-1.562,2.333,12.348
1756.09,1756,9,-0.307,1.67,11.803
1756.1,1756,10,-2.267,1.662,6.993
1756.11,1756,11,-2.54,2.013,3.57
1756.12,1756,12,-2.933,4.488,0.717
1757.01,1757,1,-3.543,3.758,-0.943
1757.02,1757,2,0.99,4.126,4.2
1757.03,1757,3,-0.458,3.31,4.872
1757.04,1757,4,-0.911,2.111,7.439
1757.05,1757,5,0.858,2.943,12.228
1757.06,1757,6,3.507,3.723,17.037
1757.07,1757,7,2.853,3.908,17.253
1757.08,1757,8,2.785,2.761,16.695
1757.09,1757,9,1.73,3.21,13.84
1757.1,1757,10,-3.468,3.228,5.792
1757.11,1757,11,-2.861,2.55,3.249
1757.12,1757,12,-3.996,6.207,-0.346
1758.01,1758,1,-4.989,6.351,-2.389
1758.02,1758,2,-1.892,3.432,1.318
1758.03,1758,3,-1.49,2.903,3.84
1758.04,1758,4,-1.956,3.471,6.394
1758.05,1758,5,-2.495,1.998,8.875
1758.06,1758,6,-0.672,2.148,12.858
1758.07,1758,7,-1.032,4.429,13.368
1758.08,1758,8,-3.101,1.559,10.809
1758.09,1758,9,-2.816,1.6,9.294
1758.1,1758,10,-6.724,4.368,2.536
1758.11,1758,11,0.187,2.433,6.297
1758.12,1758,12,-1.537,2.898,2.113
1759.01,1759,1,1.714,3.139,4.314
1759.02,1759,2,0.884,4.407,4.094
1759.03,1759,3,-0.831,2.109,4.499
1759.04,1759,4,-3.225,3.545,5.125
1759.05,1759,5,-1.972,1.827,9.398
1759.06,1759,6,-0.356,2.371,13.174
1759.07,1759,7,-2.464,2.51,11.936
1759.08,1759,8,-0.256,2.322,13.654
1759.09,1759,9,-0.24,3.484,11.87
1759.1,1759,10,-1.392,2.788,7.868
1759.11,1759,11,-2.562,2.661,3.548
1759.12,1759,12,-4.39,6.184,-0.74
1760.01,1760,1,-4.005,4.312,-1.405
1760.02,1760,2,-0.292,3.506,2.918
1760.03,1760,3,-3.205,3.451,2.125
1760.04,1760,4,-1.732,4.231,6.618
1760.05,1760,5,-1.613,1.916,9.757
1760.06,1760,6,-1.819,1.5,11.711
1760.07,1760,7,-2.194,1.401,12.206
1760.08,1760,8,-1.059,2.101,12.851
1760.09,1760,9,-1.844,3.404,10.266
1760.1,1760,10,-2.864,3.491,6.396
1760.11,1760,11,-1.392,2.25,4.718
1760.12,1760,12,-2.463,2.694,1.187
1761.01,1761,1,-2.816,4.179,-0.216
1761.02,1761,2,0.007,3.674,3.217
1761.03,1761,3,0.874,2.209,6.204
1761.04,1761,4,-1.908,2.512,6.442
1761.05,1761,5,1.262,2.626,12.632
1761.06,1761,6,3.195,3.869,16.725
1761.07,1761,7,4.377,2.934,18.777
1761.08,1761,8,0.167,1.235,14.077
1761.09,1761,9,-0.513,2.849,11.597
1761.1,1761,10,-2.245,1.873,7.015
1761.11,1761,11,-1.779,2.879,4.331
1761.12,1761,12,-6.003,3.219,-2.353
1762.01,1762,1,3.436,3.514,6.036
1762.02,1762,2,1.891,2.967,5.101
1762.03,1762,3,-1.501,4.643,3.829
1762.04,1762,4,-0.198,2.01,8.152
1762.05,1762,5,-1.412,4.777,9.958
1762.06,1762,6,-0.157,3.574,13.373
1762.07,1762,7,-0.016,2.456,14.384
1762.08,1762,8,-1.209,1.488,12.701
1762.09,1762,9,-2.756,4.761,9.354
1762.1,1762,10,-3.382,2.229,5.878
1762.11,1762,11,-0.484,2.133,5.626
1762.12,1762,12,-2.056,4.319,1.594
1763.01,1763,1,-2.131,5.159,0.469
1763.02,1763,2,-1.985,3.278,1.225
1763.03,1763,3,-3.501,3.492,1.829
1763.04,1763,4,-1.274,1.286,7.076
1763.05,1763,5,-1.476,1.278,9.894
1763.06,1763,6,-1.423,3.13,12.107
1763.07,1763,7,1.631,1.629,16.031
1763.08,1763,8,-0.965,3.054,12.945
1763.09,1763,9,-1.679,1.401,10.431
1763.1,1763,10,-4.048,1.633,5.212
1763.11,1763,11,-2.011,2.113,4.099
1763.12,1763,12,-0.136,2.564,3.514
1764.01,1764,1,-0.788,3.051,1.812
1764.02,1764,2,2.816,3.519,6.026
1764.03,1764,3,-0.088,2.575,5.242
1764.04,1764,4,-1.347,2.115,7.003
1764.05,1764,5,-1.116,3.812,10.254
1764.06,1764,6,-1.991,2.104,11.539
1764.07,1764,7,-2.104,3.395,12.296
1764.08,1764,8,-1.618,1.062,12.292
1764.09,1764,9,-1.222,3.358,10.888
1764.1,1764,10,0.789,2.156,10.049
1764.11,1764,11,-0.06,2.3,6.05
1764.12,1764,12,2.13,3.081,5.78
1765.01,1765,1,1.241,6.754,3.841
1765.02,1765,2,0.04,3.106,3.25
1765.03,1765,3,0.963,2.499,6.293
1765.04,1765,4,0.534,1.752,8.884
1765.05,1765,5,-0.645,1.764,10.725
1765.06,1765,6,-2.844,3.769,10.686
1765.07,1765,7,-0.647,2.582,13.753
1765.08,1765,8,-0.589,1.349,13.321
1765.09,1765,9,-0.991,1.239,11.119
1765.1,1765,10,-1.258,1.712,8.002
1765.11,1765,11,-0.275,2.252,5.835
1765.12,1765,12,-0.791,2.363,2.859
1766.01,1766,1,-3.362,4.52,-0.762
1766.02,1766,2,1.067,3.129,4.277
1766.03,1766,3,0.123,2.111,5.453
1766.04,1766,4,-0.485,2.359,7.865
1766.05,1766,5,-0.139,1.386,11.231
1766.06,1766,6,-0.205,3.822,13.325
1766.07,1766,7,-1.092,2.752,13.308
1766.08,1766,8,-0.049,1.827,13.861
1766.09,1766,9,0.394,1.33,12.504
1766.1,1766,10,-0.735,1.61,8.525
1766.11,1766,11,1.474,2.921,7.584
1766.12,1766,12,-0.869,2.956,2.781
1767.01,1767,1,-3.128,4.646,-0.528
1767.02,1767,2,0.202,5.043,3.412
1767.03,1767,3,1.207,5.799,6.537
1767.04,1767,4,-2.203,3.673,6.147
1767.05,1767,5,-1.169,1.738,10.201
1767.06,1767,6,1.115,1.248,14.645
1767.07,1767,7,-1.282,2.836,13.118
1767.08,1767,8,0.831,1.471,14.741
1767.09,1767,9,-0.273,2.319,11.837
1767.1,1767,10,-0.192,2.046,9.068
1767.11,1767,11,2.196,5.033,8.306
1767.12,1767,12,-1.975,3.522,1.675
1768.01,1768,1,-4.685,4.371,-2.085
1768.02,1768,2,-3.228,3.821,-0.018
1768.03,1768,3,-3.42,2.721,1.91
1768.04,1768,4,-1.471,2.101,6.879
1768.05,1768,5,-2.293,1.902,9.077
1768.06,1768,6,-1.194,1.685,12.336
1768.07,1768,7,-0.667,3.311,13.733
1768.08,1768,8,-1.428,2.134,12.482
1768.09,1768,9,-1.21,2.229,10.9
1768.1,1768,10,-1.471,2.887,7.789
1768.11,1768,11,-1.353,3.197,4.757
1768.12,1768,12,-0.721,4.054,2.929
1769.01,1769,1,-0.257,6.359,2.343
1769.02,1769,2,-1.254,3.116,1.956
1769.03,1769,3,-1.003,3.272,4.327
1769.04,1769,4,0.587,4.082,8.937
1769.05,1769,5,1.529,4.412,12.899
1769.06,1769,6,1.473,2.002,15.003
1769.07,1769,7,-0.031,2.425,14.369
1769.08,1769,8,-0.383,2.382,13.527
1769.09,1769,9,-0.77,1.397,11.34
1769.1,1769,10,-3.974,2.298,5.286
1769.11,1769,11,-3.07,1.903,3.04
1769.12,1769,12,-4.226,2.751,-0.576
1770.01,1770,1,-0.521,4.102,2.079
1770.02,1770,2,0.389,3.563,3.599
1770.03,1770,3,-4.069,3.153,1.261
1770.04,1770,4,0.999,5.467,9.349
1770.05,1770,5,-1.387,1.212,9.983
1770.06,1770,6,-1.912,2.628,11.618
1770.07,1770,7,-3.059,1.818,11.341
1770.08,1770,8,-2.417,2.81,11.493
1770.09,1770,9,-1.223,1.847,10.887
1770.1,1770,10,-0.577,1.866,8.683
1770.11,1770,11,-0.003,3.591,6.107
1770.12,1770,12,1.304,2.558,4.954
1771.01,1771,1,2.588,2.761,5.188
1771.02,1771,2,-3.925,3.03,-0.715
1771.03,1771,3,-2.95,2.767,2.38
1771.04,1771,4,-2.687,2.72,5.663
1771.05,1771,5,-1.716,1.691,9.654
1771.06,1771,6,0.214,1.723,13.744
1771.07,1771,7,-0.737,1.745,13.663
1771.08,1771,8,0.357,1.267,14.267
1771.09,1771,9,-0.668,1.273,11.442
1771.1,1771,10,1.161,2.036,10.421
1771.11,1771,11,-0.996,2.473,5.114
1771.12,1771,12,-0.782,3.455,2.868
1772.01,1772,1,-1.314,4.664,1.286
1772.02,1772,2,-2.12,4.484,1.09
1772.03,1772,3,-2.778,3.371,2.552
1772.04,1772,4,0.428,3.008,8.778
1772.05,1772,5,-1.894,1.359,9.476
1772.06,1772,6,-1.131,2.688,12.399
1772.07,1772,7,-0.081,2.427,14.319
1772.08,1772,8,0.285,2.421,14.195
1772.09,1772,9,-1.624,2.003,10.486
1772.1,1772,10,0.064,1.956,9.324
1772.11,1772,11,1.923,3.438,8.033
1772.12,1772,12,2.411,3.593,6.061
1773.01,1773,1,-3.008,3.113,-0.408
1773.02,1773,2,-2.272,2.885,0.938
1773.03,1773,3,-1.337,2.133,3.993
1773.04,1773,4,0.972,2.621,9.322
1773.05,1773,5,1.426,2.388,12.796
1773.06,1773,6,-0.853,1.357,12.677
1773.07,1773,7,0.004,1.635,14.404
1773.08,1773,8,-0.207,1.456,13.703
1773.09,1773,9,0.532,1.37,12.642
1773.1,1773,10,-0.043,1.792,9.217
1773.11,1773,11,-2.443,4.616,3.667
1773.12,1773,12,2.071,3.483,5.721
1774.01,1774,1,-2.725,6.061,-0.125
1774.02,1774,2,1.303,5.532,4.513
1774.03,1774,3,-0.1,2.452,5.23
1774.04,1774,4,1.739,3.285,10.089
1774.05,1774,5,4.917,1.687,16.287
1774.06,1774,6,1.635,3.86,15.165
1774.07,1774,7,1.972,4.342,16.372
1774.08,1774,8,0.318,1.336,14.228
1774.09,1774,9,-1.04,1.886,11.07
1774.1,1774,10,-0.757,3.36,8.503
1774.11,1774,11,-3.275,4.903,2.835
1774.12,1774,12,-2.98,4.385,0.67
1775.01,1775,1,1.662,3.196,4.262
1775.02,1775,2,2.74,3.411,5.95
1775.03,1775,3,1.85,1.859,7.18
1775.04,1775,4,-0.724,1.469,7.626
1775.05,1775,5,-0.164,1.67,11.206
1775.06,1775,6,-1.473,3.077,12.057
1775.07,1775,7,0.054,1.999,14.454
1775.08,1775,8,0.528,2.581,14.438
1775.09,1775,9,-1.116,3.099,10.994
1775.1,1775,10,0.927,3.74,10.187
1775.11,1775,11,2.215,3.721,8.325
1775.12,1775,12,-2.078,2.148,1.572
1776.01,1776,1,-3.57,3.584,-0.97
1776.02,1776,2,1.254,3.685,4.464
1776.03,1776,3,-1.267,3.338,4.063
1776.04,1776,4,-1.249,1.616,7.101
1776.05,1776,5,-1.074,2.348,10.296
1776.06,1776,6,0.791,1.718,14.321
1776.07,1776,7,-0.552,1.505,13.848
1776.08,1776,8,0.893,2.089,14.803
1776.09,1776,9,-1.666,2.155,10.444
1776.1,1776,10,-1.366,2.031,7.894
1776.11,1776,11,-0.627,4.627,5.483
1776.12,1776,12,1.207,2.75,4.857
1777.01,1777,1,3.326,4.056,5.926
1777.02,1777,2,1.202,4.728,4.412
1777.03,1777,3,-0.679,1.881,4.651
1777.04,1777,4,-2.689,1.768,5.661
1777.05,1777,5,-0.356,1.697,11.014
1777.06,1777,6,-1.483,2.51,12.047
1777.07,1777,7,-2.03,1.612,12.37
1777.08,1777,8,-1.498,1.266,12.412
1777.09,1777,9,-1.109,1.881,11.001
1777.1,1777,10,-2.706,3.481,6.554
1777.11,1777,11,-0.918,2.79,5.192
1777.12,1777,12,-0.763,2.829,2.887
1778.01,1778,1,-0.226,4.043,2.374
1778.02,1778,2,2.217,3.171,5.427
1778.03,1778,3,-1.601,4.483,3.729
1778.04,1778,4,1.92,1.942,10.27
1778.05,1778,5,-0.358,1.65,11.012
1778.06,1778,6,-2.059,4.183,11.471
1778.07,1778,7,0.326,2.302,14.726
1778.08,1778,8,-1.673,2.157,12.237
1778.09,1778,9,0.798,1.737,12.908
1778.1,1778,10,-1.812,3.547,7.448
1778.11,1778,11,-2.59,2.383,3.52
1778.12,1778,12,-1.698,2.577,1.952
1779.01,1779,1,-1.384,3.092,1.216
1779.02,1779,2,1.272,5.628,4.482
1779.03,1779,3,0.801,2.366,6.131
1779.04,1779,4,0.89,2.219,9.24
1779.05,1779,5,2.435,1.738,13.805
1779.06,1779,6,-1.313,2.47,12.217
1779.07,1779,7,-1.155,2.239,13.245
1779.08,1779,8,-0.488,1.46,13.422
1779.09,1779,9,0.174,1.35,12.284
1779.1,1779,10,-0.361,2.616,8.899
1779.11,1779,11,-0.316,2.752,5.794
1779.12,1779,12,-1.244,2.953,2.406
1780.01,1780,1,-0.174,3.137,2.426
1780.02,1780,2,0.69,2.94,3.9
1780.03,1780,3,0.069,2.815,5.399
1780.04,1780,4,5.119,2.726,13.469
1780.05,1780,5,4.365,1.126,15.735
1780.06,1780,6,1.163,3.233,14.693
1780.07,1780,7,1.712,1.504,16.112
1780.08,1780,8,-1.017,2.047,12.893
1780.09,1780,9,-2.928,2.014,9.182
1780.1,1780,10,0.178,2.187,9.438
1780.11,1780,11,0.709,2.612,6.819
1780.12,1780,12,-0.861,3.621,2.789
1781.01,1781,1,-0.021,4.694,2.579
1781.02,1781,2,-0.824,5.512,2.386
1781.03,1781,3,-0.516,2.555,4.814
1781.04,1781,4,-1.404,2.359,6.946
1781.05,1781,5,-0.091,1.813,11.279
1781.06,1781,6,-1.67,1.425,11.86
1781.07,1781,7,-0.129,1.575,14.271
1781.08,1781,8,0.243,0.95,14.153
1781.09,1781,9,-1.723,3.246,10.387
1781.1,1781,10,-0.624,1.319,8.636
1781.11,1781,11,1.576,1.936,7.686
1781.12,1781,12,-0.188,4.346,3.462
1782.01,1782,1,-2.068,2.92,0.532
1782.02,1782,2,-2.543,5.748,0.667
1782.03,1782,3,-2.561,2.362,2.769
1782.04,1782,4,0.329,2.602,8.679
1782.05,1782,5,-0.283,1.957,11.087
1782.06,1782,6,0.316,2.372,13.846
1782.07,1782,7,-0.42,2.459,13.98
1782.08,1782,8,1.815,2.02,15.725
1782.09,1782,9,0.268,1.801,12.378
1782.1,1782,10,-0.256,2.246,9.004
1782.11,1782,11,-1.031,4.113,5.079
1782.12,1782,12,-1.847,3.492,1.803
1783.01,1783,1,-3.969,6.539,-1.369
1783.02,1783,2,2.066,3.36,5.276
1783.03,1783,3,-0.493,2.209,4.837
1783.04,1783,4,0.279,1.72,8.629
1783.05,1783,5,0.645,2.858,12.015
1783.06,1783,6,0.964,1.911,14.494
1783.07,1783,7,-1.265,1.704,13.135
1783.08,1783,8,0.165,1.286,14.075
1783.09,1783,9,-2.035,2.531,10.075
1783.1,1783,10,-1.926,2.295,7.334
1783.11,1783,11,-3.889,2.275,2.221
1783.12,1783,12,-1.339,2.377,2.311
1784.01,1784,1,0.117,3.913,2.717
1784.02,1784,2,-2.247,5.117,0.963
1784.03,1784,3,-1.287,3.008,4.043
1784.04,1784,4,-0.103,1.341,8.247
1784.05,1784,5,-1.306,1.994,10.064
1784.06,1784,6,-0.725,1.146,12.805
1784.07,1784,7,0.656,3.062,15.056
1784.08,1784,8,1.279,3.973,15.189
1784.09,1784,9,-1.777,1.396,10.333
1784.1,1784,10,-2.487,2.515,6.773
1784.11,1784,11,-1.512,1.593,4.598
1784.12,1784,12,-0.144,2.586,3.506
1785.01,1785,1,-1.666,4.007,0.934
1785.02,1785,2,-2.15,2.67,1.06
1785.03,1785,3,-2.961,4.208,2.369
1785.04,1785,4,-1.941,2.101,6.409
1785.05,1785,5,-1.471,3.002,9.899
1785.06,1785,6,0.234,3.744,13.764
1785.07,1785,7,0.108,2.336,14.508
1785.08,1785,8,0.599,2.387,14.509
1785.09,1785,9,-1.595,1.098,10.515
1785.1,1785,10,-1.895,2.158,7.365
1785.11,1785,11,-0.504,3.727,5.606
1785.12,1785,12,-1.741,1.67,1.909
1786.01,1786,1,-1.712,2.392,0.888
1786.02,1786,2,-0.498,2.504,2.712
1786.03,1786,3,0.29,2.413,5.62
1786.04,1786,4,1.077,1.633,9.427
1786.05,1786,5,0.29,2.009,11.66
1786.06,1786,6,-0.366,1.407,13.164
1786.07,1786,7,0.998,2.408,15.398
1786.08,1786,8,0.711,4.402,14.621
1786.09,1786,9,0.207,2.255,12.317
1786.1,1786,10,-1.453,1.942,7.807
1786.11,1786,11,-0.233,1.88,5.877
1786.12,1786,12,-2.766,2.295,0.884
1787.01,1787,1,0.311,4.166,2.911
1787.02,1787,2,-0.588,3.07,2.622
1787.03,1787,3,-0.552,2.323,4.778
1787.04,1787,4,-0.48,1.646,7.87
1787.05,1787,5,-0.025,3.012,11.345
1787.06,1787,6,0.871,2.331,14.401
1787.07,1787,7,-0.9,2.605,13.5
1787.08,1787,8,-0.267,2.077,13.643
1787.09,1787,9,-1.606,1.937,10.504
1787.1,1787,10,-1.364,3.265,7.896
1787.11,1787,11,-0.196,2.461,5.914
1787.12,1787,12,-1.706,2.348,1.944
1788.01,1788,1,-1.861,2.957,0.739
1788.02,1788,2,0.584,4.882,3.794
1788.03,1788,3,0.162,3.392,5.492
1788.04,1788,4,0.428,2.431,8.778
1788.05,1788,5,-0.872,1.307,10.498
1788.06,1788,6,0.376,1.525,13.906
1788.07,1788,7,2.158,2.947,16.558
1788.08,1788,8,0.07,1.398,13.98
1788.09,1788,9,-0.29,1.418,11.82
1788.1,1788,10,0.181,1.727,9.441
1788.11,1788,11,0.111,1.656,6.221
1788.12,1788,12,-1.895,3.807,1.755
1789.01,1789,1,1.338,2.808,3.938
1789.02,1789,2,-1.423,2.601,1.787
1789.03,1789,3,-1.181,1.946,4.149
1789.04,1789,4,-0.534,1.612,7.816
1789.05,1789,5,0.359,2.088,11.729
1789.06,1789,6,0.067,0.951,13.597
1789.07,1789,7,1.148,1.537,15.548
1789.08,1789,8,0.006,1.082,13.916
1789.09,1789,9,-0.017,1.066,12.093
1789.1,1789,10,-1.786,1.873,7.474
1789.11,1789,11,0,1.865,6.11
1789.12,1789,12,-0.389,1.765,3.261
1790.01,1790,1,-0.043,2.542,2.557
1790.02,1790,2,-0.183,2.531,3.027
1790.03,1790,3,-0.687,1.855,4.643
1790.04,1790,4,-2.204,1.864,6.146
1790.05,1790,5,-0.937,1.185,10.433
1790.06,1790,6,0.318,1.292,13.848
1790.07,1790,7,-0.519,1.132,13.881
1790.08,1790,8,0.157,1.122,14.067
1790.09,1790,9,-0.781,1.469,11.329
1790.1,1790,10,-0.556,1.167,8.704
1790.11,1790,11,-0.641,1.428,5.469
1790.12,1790,12,-0.774,4.059,2.876
1791.01,1791,1,-0.969,5.594,1.631
1791.02,1791,2,0.267,2.449,3.477
1791.03,1791,3,-0.476,2.657,4.854
1791.04,1791,4,0.831,1.381,9.181
1791.05,1791,5,-1.442,1.349,9.928
1791.06,1791,6,-0.234,1.154,13.296
1791.07,1791,7,-0.751,1.388,13.649
1791.08,1791,8,-0.121,0.831,13.789
1791.09,1791,9,-0.394,1.262,11.716
1791.1,1791,10,-1.126,1.396,8.134
1791.11,1791,11,0.185,1.678,6.295
1791.12,1791,12,-0.066,2.201,3.584
1792.01,1792,1,-2.127,2.957,0.473
1792.02,1792,2,0.473,2.567,3.683
1792.03,1792,3,-0.858,1.471,4.472
1792.04,1792,4,-0.316,1.424,8.034
1792.05,1792,5,0.009,1.459,11.379
1792.06,1792,6,0.133,1.466,13.663
1792.07,1792,7,-0.163,1.835,14.237
1792.08,1792,8,-1.598,1.053,12.312
1792.09,1792,9,0.433,2.916,12.543
1792.1,1792,10,-1.093,1.276,8.167
1792.11,1792,11,-0.758,2.331,5.352
1792.12,1792,12,-0.201,2.834,3.449
1793.01,1793,1,-2.097,3.481,0.503
1793.02,1793,2,1.386,3.983,4.596
1793.03,1793,3,-0.262,2.359,5.068
1793.04,1793,4,0.364,1.495,8.714
1793.05,1793,5,-0.276,1.559,11.094
1793.06,1793,6,-0.317,2.216,13.213
1793.07,1793,7,-0.003,3.344,14.397
1793.08,1793,8,-0.71,2.165,13.2
1793.09,1793,9,-0.007,1.512,12.103
1793.1,1793,10,-0.841,1.767,8.419
1793.11,1793,11,-0.442,3.587,5.668
1793.12,1793,12,-1.608,2.436,2.042
1794.01,1794,1,0.893,3.44,3.493
1794.02,1794,2,0.158,5.525,3.368
1794.03,1794,3,0.323,1.991,5.653
1794.04,1794,4,0.967,1.379,9.317
1794.05,1794,5,1.05,1.527,12.42
1794.06,1794,6,-1.565,1.675,11.965
1794.07,1794,7,-1.538,1.754,12.862
1794.08,1794,8,-0.386,1.122,13.524
1794.09,1794,9,-0.191,1.372,11.919
1794.1,1794,10,-0.171,2.085,9.089
1794.11,1794,11,-0.829,2.338,5.281
1794.12,1794,12,-0.735,3.037,2.915
1795.01,1795,1,0.202,2.98,2.802
1795.02,1795,2,1.26,4.284,4.47
1795.03,1795,3,0.489,2.326,5.819
1795.04,1795,4,0.61,1.504,8.96
1795.05,1795,5,-0.229,2.744,11.141
1795.06,1795,6,-0.171,1.564,13.359
1795.07,1795,7,-0.019,2.214,14.381
1795.08,1795,8,-0.651,1.594,13.259
1795.09,1795,9,-0.878,1.941,11.232
1795.1,1795,10,-1.372,1.729,7.888
1795.11,1795,11,-0.803,2.521,5.307
1795.12,1795,12,-0.987,2.177,2.663
1796.01,1796,1,0.241,2.137,2.841
1796.02,1796,2,-0.425,2.186,2.785
1796.03,1796,3,-1.728,1.887,3.602
1796.04,1796,4,-0.453,1.044,7.897
1796.05,1796,5,0.005,1.145,11.375
1796.06,1796,6,0.74,2.184,14.27
1796.07,1796,7,-0.018,1.483,14.382
1796.08,1796,8,0.906,2.074,14.816
1796.09,1796,9,-0.015,2.651,12.095
1796.1,1796,10,-0.292,0.976,8.968
1796.11,1796,11,-0.372,1.776,5.738
1796.12,1796,12,-2.344,2.603,1.306
1797.01,1797,1,1.799,3.58,4.399
1797.02,1797,2,1.738,3.022,4.948
1797.03,1797,3,-1.224,2.246,4.106
1797.04,1797,4,-1.678,2.555,6.672
1797.05,1797,5,-0.886,1.282,10.484
1797.06,1797,6,0.386,1.425,13.916
1797.07,1797,7,-0.167,1.311,14.233
1797.08,1797,8,0.25,1.394,14.16
1797.09,1797,9,0.435,1.978,12.545
1797.1,1797,10,0.029,1.513,9.289
1797.11,1797,11,-1.258,1.609,4.852
1797.12,1797,12,-0.316,2.057,3.334
1798.01,1798,1,0.035,1.837,2.635
1798.02,1798,2,0.012,2.202,3.222
1798.03,1798,3,1.814,2.054,7.144
1798.04,1798,4,-0.127,1.28,8.223
1798.05,1798,5,0.509,1.995,11.879
1798.06,1798,6,-0.162,1.056,13.368
1798.07,1798,7,0.707,1.477,15.107
1798.08,1798,8,0.994,2.671,14.904
1798.09,1798,9,-0.375,2.121,11.735
1798.1,1798,10,-0.489,1.49,8.771
1798.11,1798,11,0.056,2.753,6.166
1798.12,1798,12,-1.54,2.322,2.11
1799.01,1799,1,-0.613,1.772,1.987
1799.02,1799,2,-0.928,2.549,2.282
1799.03,1799,3,-1.211,1.544,4.119
1799.04,1799,4,0.514,1.457,8.864
1799.05,1799,5,0.08,1.063,11.45
1799.06,1799,6,0.235,1.242,13.765
1799.07,1799,7,0.568,1.456,14.968
1799.08,1799,8,0.239,1.071,14.149
1799.09,1799,9,0.276,1.938,12.386
1799.1,1799,10,0.389,1.089,9.649
1799.11,1799,11,-0.149,2.146,5.961
1799.12,1799,12,-0.05,1.804,3.6
1800.01,1800,1,0.302,1.516,2.902
1800.02,1800,2,0.552,2.345,3.762
1800.03,1800,3,-0.632,2.044,4.698
1800.04,1800,4,0.826,1.484,9.176
1800.05,1800,5,-0.18,1.722,11.19
1800.06,1800,6,0.146,1.37,13.676
1800.07,1800,7,-0.553,0.933,13.847
1800.08,1800,8,-0.174,1.568,13.736
1800.09,1800,9,-1.211,1.617,10.899
1800.1,1800,10,0.28,1.332,9.54
1800.11,1800,11,-0.503,1.423,5.607
1800.12,1800,12,0.227,1.644,3.877
1801.01,1801,1,0.09,1.82,2.69
1801.02,1801,2,0.022,1.729,3.232
1801.03,1801,3,1.266,1.284,6.596
1801.04,1801,4,-0.837,1.338,7.513
1801.05,1801,5,0.809,1.522,12.179
1801.06,1801,6,-0.961,1.203,12.569
1801.07,1801,7,0.326,1.255,14.726
1801.08,1801,8,-0.679,1.235,13.231
1801.09,1801,9,-0.587,1.568,11.523
1801.1,1801,10,-0.116,1.061,9.144
